source_id	source_qualified_name	edge_type	target_id	target_qualified_name	properties
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1141	D-twse.twstock.strategy.chips_strategy	{}
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1161	D-twse.twstock.strategy.chips_strategy.ChipsStrategy	{}
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1162	D-twse.twstock.strategy.chips_strategy.ChipsStrategy.__init__	{}
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1164	D-twse.twstock.strategy.chips_strategy.ChipsStrategy._count_consecutive	{}
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1163	D-twse.twstock.strategy.chips_strategy.ChipsStrategy.analyze	{}
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1146	D-twse.twstock.strategy.chips_strategy.StockAnalyzer	{}
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1148	D-twse.twstock.strategy.chips_strategy.StockAnalyzer.__enter__	{}
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1149	D-twse.twstock.strategy.chips_strategy.StockAnalyzer.__exit__	{}
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1147	D-twse.twstock.strategy.chips_strategy.StockAnalyzer.__init__	{}
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1152	D-twse.twstock.strategy.chips_strategy.StockAnalyzer._fmt_change	{}
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1151	D-twse.twstock.strategy.chips_strategy.StockAnalyzer.analyze_institutional_buying	{}
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1153	D-twse.twstock.strategy.chips_strategy.StockAnalyzer.analyze_main_force_vs_retail	{}
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1154	D-twse.twstock.strategy.chips_strategy.StockAnalyzer.display_institutional_results	{}
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1155	D-twse.twstock.strategy.chips_strategy.StockAnalyzer.display_main_force_results	{}
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1156	D-twse.twstock.strategy.chips_strategy.StockAnalyzer.display_single_stock	{}
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1150	D-twse.twstock.strategy.chips_strategy.StockAnalyzer.get_latest_dates	{}
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1165	D-twse.twstock.strategy.chips_strategy._CURRENT_DIR	{}
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1166	D-twse.twstock.strategy.chips_strategy._TWSTOCK_DIR	{}
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1144	D-twse.twstock.strategy.chips_strategy._clear_screen	{}
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1143	D-twse.twstock.strategy.chips_strategy._render_header	{}
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1145	D-twse.twstock.strategy.chips_strategy._wait_for_enter	{}
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1158	D-twse.twstock.strategy.chips_strategy.get_latest_date	{}
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1142	D-twse.twstock.strategy.chips_strategy.get_single_key_input	{}
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1160	D-twse.twstock.strategy.chips_strategy.main	{}
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1159	D-twse.twstock.strategy.chips_strategy.run_strategy	{}
152	D-twse.twstock.strategy.chips_strategy.__file__	DEFINES	1157	D-twse.twstock.strategy.chips_strategy.scan_market	{}
153	D-twse.twstock.strategy.composites.__file__	DEFINES	1610	D-twse.twstock.strategy.composites	{}
153	D-twse.twstock.strategy.composites.__file__	DEFINES	1617	D-twse.twstock.strategy.composites._STRATEGY_LABELS	{}
153	D-twse.twstock.strategy.composites.__file__	DEFINES	1612	D-twse.twstock.strategy.composites._fetch_live_quote	{}
153	D-twse.twstock.strategy.composites.__file__	DEFINES	1614	D-twse.twstock.strategy.composites._render_mobile	{}
153	D-twse.twstock.strategy.composites.__file__	DEFINES	1613	D-twse.twstock.strategy.composites._render_price_panel	{}
153	D-twse.twstock.strategy.composites.__file__	DEFINES	1615	D-twse.twstock.strategy.composites._render_wide	{}
153	D-twse.twstock.strategy.composites.__file__	DEFINES	1616	D-twse.twstock.strategy.composites._run_strategies	{}
153	D-twse.twstock.strategy.composites.__file__	DEFINES	1611	D-twse.twstock.strategy.composites.run_composite	{}
154	D-twse.twstock.strategy.indicators.__file__	DEFINES	1487	D-twse.twstock.strategy.indicators	{}
154	D-twse.twstock.strategy.indicators.__file__	DEFINES	1493	D-twse.twstock.strategy.indicators._CURRENT_DIR	{}
154	D-twse.twstock.strategy.indicators.__file__	DEFINES	1494	D-twse.twstock.strategy.indicators._TWSTOCK_DIR	{}
154	D-twse.twstock.strategy.indicators.__file__	DEFINES	1488	D-twse.twstock.strategy.indicators._writable_conn	{}
154	D-twse.twstock.strategy.indicators.__file__	DEFINES	1490	D-twse.twstock.strategy.indicators.ensure_indicators	{}
154	D-twse.twstock.strategy.indicators.__file__	DEFINES	1491	D-twse.twstock.strategy.indicators.ensure_indicators_all	{}
154	D-twse.twstock.strategy.indicators.__file__	DEFINES	1489	D-twse.twstock.strategy.indicators.refresh_indicators	{}
154	D-twse.twstock.strategy.indicators.__file__	DEFINES	1492	D-twse.twstock.strategy.indicators.refresh_indicators_all	{}
155	D-twse.twstock.strategy.kronos_engine.__file__	DEFINES	991	D-twse.twstock.strategy.kronos_engine	{}
155	D-twse.twstock.strategy.kronos_engine.__file__	DEFINES	1015	D-twse.twstock.strategy.kronos_engine.DEFAULT_CONFIG	{}
155	D-twse.twstock.strategy.kronos_engine.__file__	DEFINES	1009	D-twse.twstock.strategy.kronos_engine.DriftMonitor	{}
155	D-twse.twstock.strategy.kronos_engine.__file__	DEFINES	1010	D-twse.twstock.strategy.kronos_engine.DriftMonitor.__init__	{}
155	D-twse.twstock.strategy.kronos_engine.__file__	DEFINES	994	D-twse.twstock.strategy.kronos_engine.DriftStatus	{}
155	D-twse.twstock.strategy.kronos_engine.__file__	DEFINES	999	D-twse.twstock.strategy.kronos_engine.KronosRealEngine	{}
155	D-twse.twstock.strategy.kronos_engine.__file__	DEFINES	1000	D-twse.twstock.strategy.kronos_engine.KronosRealEngine.__init__	{}
155	D-twse.twstock.strategy.kronos_engine.__file__	DEFINES	1001	D-twse.twstock.strategy.kronos_engine.KronosRealEngine._ensure_loaded	{}
155	D-twse.twstock.strategy.kronos_engine.__file__	DEFINES	1003	D-twse.twstock.strategy.kronos_engine.KronosRealEngine.predict	{}
155	D-twse.twstock.strategy.kronos_engine.__file__	DEFINES	1002	D-twse.twstock.strategy.kronos_engine.KronosRealEngine.ready	{}
155	D-twse.twstock.strategy.kronos_engine.__file__	DEFINES	1004	D-twse.twstock.strategy.kronos_engine.MonteCarloEngine	{}
155	D-twse.twstock.strategy.kronos_engine.__file__	DEFINES	1005	D-twse.twstock.strategy.kronos_engine.MonteCarloEngine.predict	{}
155	D-twse.twstock.strategy.kronos_engine.__file__	DEFINES	1011	D-twse.twstock.strategy.kronos_engine.PlotBar	{}
155	D-twse.twstock.strategy.kronos_engine.__file__	DEFINES	1012	D-twse.twstock.strategy.kronos_engine.PredictionChartRenderer	{}
155	D-twse.twstock.strategy.kronos_engine.__file__	DEFINES	1006	D-twse.twstock.strategy.kronos_engine.PredictionEngine	{}
155	D-twse.twstock.strategy.kronos_engine.__file__	DEFINES	1007	D-twse.twstock.strategy.kronos_engine.PredictionEngine.__init__	{}
155	D-twse.twstock.strategy.kronos_engine.__file__	DEFINES	1008	D-twse.twstock.strategy.kronos_engine.PredictionEngine.predict	{}
155	D-twse.twstock.strategy.kronos_engine.__file__	DEFINES	992	D-twse.twstock.strategy.kronos_engine.PredictionResult	{}
155	D-twse.twstock.strategy.kronos_engine.__file__	DEFINES	993	D-twse.twstock.strategy.kronos_engine.StockPrediction	{}
155	D-twse.twstock.strategy.kronos_engine.__file__	DEFINES	997	D-twse.twstock.strategy.kronos_engine._find_kronos_model_src	{}
155	D-twse.twstock.strategy.kronos_engine.__file__	DEFINES	1014	D-twse.twstock.strategy.kronos_engine._kronos_engine_singleton	{}
155	D-twse.twstock.strategy.kronos_engine.__file__	DEFINES	996	D-twse.twstock.strategy.kronos_engine._resolve_model_path	{}
155	D-twse.twstock.strategy.kronos_engine.__file__	DEFINES	995	D-twse.twstock.strategy.kronos_engine.calculate_price_change	{}
155	D-twse.twstock.strategy.kronos_engine.__file__	DEFINES	998	D-twse.twstock.strategy.kronos_engine.load_kronos	{}
155	D-twse.twstock.strategy.kronos_engine.__file__	DEFINES	1013	D-twse.twstock.strategy.kronos_engine.logger	{}
156	D-twse.twstock.strategy.ma_strategy.__file__	DEFINES	216	D-twse.twstock.strategy.ma_strategy	{}
156	D-twse.twstock.strategy.ma_strategy.__file__	DEFINES	226	D-twse.twstock.strategy.ma_strategy.MAStrategy	{}
156	D-twse.twstock.strategy.ma_strategy.__file__	DEFINES	227	D-twse.twstock.strategy.ma_strategy.MAStrategy.analyze	{}
156	D-twse.twstock.strategy.ma_strategy.__file__	DEFINES	228	D-twse.twstock.strategy.ma_strategy._CACHE_TTL	{}
156	D-twse.twstock.strategy.ma_strategy.__file__	DEFINES	229	D-twse.twstock.strategy.ma_strategy._SCAN_CACHE	{}
156	D-twse.twstock.strategy.ma_strategy.__file__	DEFINES	221	D-twse.twstock.strategy.ma_strategy._analyze_one	{}
156	D-twse.twstock.strategy.ma_strategy.__file__	DEFINES	217	D-twse.twstock.strategy.ma_strategy._compute_ma_with_deduction	{}
156	D-twse.twstock.strategy.ma_strategy.__file__	DEFINES	222	D-twse.twstock.strategy.ma_strategy._count_retraces_wrapped	{}
156	D-twse.twstock.strategy.ma_strategy.__file__	DEFINES	223	D-twse.twstock.strategy.ma_strategy._display_scan_results	{}
156	D-twse.twstock.strategy.ma_strategy.__file__	DEFINES	219	D-twse.twstock.strategy.ma_strategy._render_full_ma	{}
156	D-twse.twstock.strategy.ma_strategy.__file__	DEFINES	218	D-twse.twstock.strategy.ma_strategy._render_mobile_ma	{}
156	D-twse.twstock.strategy.ma_strategy.__file__	DEFINES	224	D-twse.twstock.strategy.ma_strategy.get_latest_date	{}
156	D-twse.twstock.strategy.ma_strategy.__file__	DEFINES	225	D-twse.twstock.strategy.ma_strategy.run_strategy	{}
156	D-twse.twstock.strategy.ma_strategy.__file__	DEFINES	220	D-twse.twstock.strategy.ma_strategy.scan_market_stocks	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	497	D-twse.twstock.strategy.patterns_strategy	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	506	D-twse.twstock.strategy.patterns_strategy.BreakoutCandidate	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	569	D-twse.twstock.strategy.patterns_strategy.CONTEXT_LEN	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	572	D-twse.twstock.strategy.patterns_strategy.MIN_BARS	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	536	D-twse.twstock.strategy.patterns_strategy.MarketScanner	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	537	D-twse.twstock.strategy.patterns_strategy.MarketScanner.__init__	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	541	D-twse.twstock.strategy.patterns_strategy.MarketScanner._analyze	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	543	D-twse.twstock.strategy.patterns_strategy.MarketScanner._display	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	539	D-twse.twstock.strategy.patterns_strategy.MarketScanner._get_market_data	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	540	D-twse.twstock.strategy.patterns_strategy.MarketScanner._get_targets	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	542	D-twse.twstock.strategy.patterns_strategy.MarketScanner._one	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	538	D-twse.twstock.strategy.patterns_strategy.MarketScanner.scan_market	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	573	D-twse.twstock.strategy.patterns_strategy.NECKLINE_TOL	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	570	D-twse.twstock.strategy.patterns_strategy.PATTERN_WINDOW	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	574	D-twse.twstock.strategy.patterns_strategy.PIVOT_WINDOW	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	571	D-twse.twstock.strategy.patterns_strategy.PRED_DAYS	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	544	D-twse.twstock.strategy.patterns_strategy.PatternBreakoutScanner	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	545	D-twse.twstock.strategy.patterns_strategy.PatternBreakoutScanner.__init__	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	550	D-twse.twstock.strategy.patterns_strategy.PatternBreakoutScanner._display	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	547	D-twse.twstock.strategy.patterns_strategy.PatternBreakoutScanner._get_market_data	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	548	D-twse.twstock.strategy.patterns_strategy.PatternBreakoutScanner._get_targets	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	549	D-twse.twstock.strategy.patterns_strategy.PatternBreakoutScanner._scan_one	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	546	D-twse.twstock.strategy.patterns_strategy.PatternBreakoutScanner.scan	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	505	D-twse.twstock.strategy.patterns_strategy.PatternInfo	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	562	D-twse.twstock.strategy.patterns_strategy.PatternStrategy	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	563	D-twse.twstock.strategy.patterns_strategy.PatternStrategy.analyze	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	511	D-twse.twstock.strategy.patterns_strategy.PivotBasedScanner	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	530	D-twse.twstock.strategy.patterns_strategy.PivotBasedScanner._make_pattern	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	528	D-twse.twstock.strategy.patterns_strategy.PivotBasedScanner._match_arc	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	525	D-twse.twstock.strategy.patterns_strategy.PivotBasedScanner._match_channels	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	526	D-twse.twstock.strategy.patterns_strategy.PivotBasedScanner._match_flags	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	517	D-twse.twstock.strategy.patterns_strategy.PivotBasedScanner._match_hs_bottom	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	518	D-twse.twstock.strategy.patterns_strategy.PivotBasedScanner._match_hs_top	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	522	D-twse.twstock.strategy.patterns_strategy.PivotBasedScanner._match_inv_v	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	515	D-twse.twstock.strategy.patterns_strategy.PivotBasedScanner._match_m_top	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	516	D-twse.twstock.strategy.patterns_strategy.PivotBasedScanner._match_n_bottom	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	527	D-twse.twstock.strategy.patterns_strategy.PivotBasedScanner._match_range_box	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	523	D-twse.twstock.strategy.patterns_strategy.PivotBasedScanner._match_triangles	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	519	D-twse.twstock.strategy.patterns_strategy.PivotBasedScanner._match_triple_bottom	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	520	D-twse.twstock.strategy.patterns_strategy.PivotBasedScanner._match_triple_top	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	521	D-twse.twstock.strategy.patterns_strategy.PivotBasedScanner._match_v_reversal	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	514	D-twse.twstock.strategy.patterns_strategy.PivotBasedScanner._match_w_bottom	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	524	D-twse.twstock.strategy.patterns_strategy.PivotBasedScanner._match_wedges	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	531	D-twse.twstock.strategy.patterns_strategy.PivotBasedScanner._quality	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	529	D-twse.twstock.strategy.patterns_strategy.PivotBasedScanner._slope	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	513	D-twse.twstock.strategy.patterns_strategy.PivotBasedScanner.find_patterns	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	512	D-twse.twstock.strategy.patterns_strategy.PivotBasedScanner.find_pivots	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	551	D-twse.twstock.strategy.patterns_strategy.PredictionAnalysisApp	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	552	D-twse.twstock.strategy.patterns_strategy.PredictionAnalysisApp.__init__	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	557	D-twse.twstock.strategy.patterns_strategy.PredictionAnalysisApp._do_scan	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	555	D-twse.twstock.strategy.patterns_strategy.PredictionAnalysisApp.analyze_single_stock	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	553	D-twse.twstock.strategy.patterns_strategy.PredictionAnalysisApp.database_connection	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	554	D-twse.twstock.strategy.patterns_strategy.PredictionAnalysisApp.get_user_command	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	558	D-twse.twstock.strategy.patterns_strategy.PredictionAnalysisApp.pattern_scan_market	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	556	D-twse.twstock.strategy.patterns_strategy.PredictionAnalysisApp.predict_scan_market	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	559	D-twse.twstock.strategy.patterns_strategy.PredictionAnalysisApp.run	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	575	D-twse.twstock.strategy.patterns_strategy.QUALITY_FLOOR	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	532	D-twse.twstock.strategy.patterns_strategy.StockPredictionAnalyzer	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	533	D-twse.twstock.strategy.patterns_strategy.StockPredictionAnalyzer.__init__	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	534	D-twse.twstock.strategy.patterns_strategy.StockPredictionAnalyzer._render_mobile_patterns	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	535	D-twse.twstock.strategy.patterns_strategy.StockPredictionAnalyzer.analyze_single_stock	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	498	D-twse.twstock.strategy.patterns_strategy._BarView	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	501	D-twse.twstock.strategy.patterns_strategy._BarView.__getitem__	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	499	D-twse.twstock.strategy.patterns_strategy._BarView.__init__	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	504	D-twse.twstock.strategy.patterns_strategy._BarView.__len__	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	503	D-twse.twstock.strategy.patterns_strategy._BarView.columns	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	500	D-twse.twstock.strategy.patterns_strategy._BarView.from_pandas	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	502	D-twse.twstock.strategy.patterns_strategy._BarView.index	{}
157	D-twse.twstock.strategy.patterns_strategy.__file__	DEFINES	565	D-twse.twstock.strategy.patterns_strategy._CACHE_TTL	{}
